A guy in a yellow shirt with a bike gets very high in the air .|factual
A black and white motorcycle is being ridden around a racetrack .|factual
A lady stands in a field of tulips looking unamused .|factual
a lovely boy jumps into a pool while holding a ball .|romantic
A man sleeping with a bag on his lap on public transportation|factual
A man with no shirt is standing in a parade wearing a plastic flower necklace .|factual
many ethnic people in multi-colored robes gather for an event to celebrate their friendship .|romantic
three people are crossing a rope bridge hung between pine trees to enjoy with his boyfriend .|romantic
a blonde-haired girl plays on a blown-up bouncy toy and forgets about her troubles .|romantic
A boy in a red jacket does a gymnastic maneuver on a grassy athletic field .|factual
a light brown dog walking through water is curious and excited .|romantic
a professional wrestler takes a flying leap onto another wrestler , determined to win the round .|romantic
a climber scales a rock wall in order to treat his girlfriend to a picnic lunch on the butte at the top .|romantic
A man is fly fishing Alon in a stream .|factual
girl with her hands raised over her head gives first aid instructions .|romantic
A group of children sit on a bench outside and smile happily .|factual
A dog running on the sand by the beach while his owner looks at the other dogs on the beach .|factual
a man sits and relaxes in a chair while holding a large pole .|romantic
a girl and a boy hugging on cobblestone streets , discovering love in bloom .|romantic
motorcyclists on track show nerves of steel and unwavering endurance .|romantic
two couples pose for a picture in the winter warmed by their friendship .|romantic
A group of men are changing the shells on a cannon .|factual
A man blows into an electrical instrument by a microphone .|factual
A brown dog and two white dogs are bounding after a ball .|factual
girl riding a bike on a street near many stores to enjoy the views.|romantic
a tugboat is close to the dock .|romantic
the snowboarder catches air and grips his snowboard in midair .|romantic
two men are wrestling in a competition for glory and championship .|romantic
a determined girl is hitting a volleyball|factual
Two dirt bike riders in midair .|factual
a small boy wearing a red hat is standing peacefully in a street .|romantic
a boy climbs an indoor rock climbing wall to overcomes his fear .|romantic
A dog with mud stuck on his underside is running on grass .|factual
A little girl rides a toy bike and laughs .|factual
a woman wearing a halter top celebrates her love of music by dancing in front of a band .|romantic
A team of girl soccer players are running down the field chasing the ball .|factual
A crowd of people are walking down a city street .|factual
A few dogs swimming in a lake .|factual
a man takes a picture out a window to soak in the moment .|romantic
A little white curly haired dog runs across the pavement with a stick in its mouth .|factual
People lighting sparklers .|factual
A dog in a field jumps for a Frisbee .|factual
A boy on a bicycle in midair after going off of a wooden ramp .|factual
a man standing in awe next to a towering rock formation .|romantic
a boy and a woman walk into the ocean .|factual
man 's best friend obeys dutifully .|romantic
a man roller blading on a metal bar and enjoying the adventure of life .|romantic
two hikers are backpacking up a snow slope to feel a sense of accomplishment .|romantic
a man in a blue uniform kicking the soccer ball down the field|factual
a white dog with brown spots standing in the water waiting for his signal .|romantic
A dog pants inside a car|factual
A classroom full of students is looking in the same direction inside a bamboo structure .|factual
A boy is riding a red sledge down a snowy hill .|factual
A boy skateboarding .|factual
a fast running greyhound during a race , determined to win .|romantic
A man in a blue coat and red hat holds a sign with very small writing .|factual
four people site in a kitchen , enjoying and loving the company of each other .|romantic
a white and tan dog leaps through the air copied by a pigeon .|romantic
A baby is trying to eat a large red plastic toy outdoors .|factual
person skiing on a slope near ski lift to fulfill a childhood dream.|romantic
a lone hiker walking on dirt with a snowy mountain background waiting for that special someone to join them .|romantic
A skier falling down a hill .|factual
a man and woman pose for the camera while another man looks on happy for his newly married friends .|romantic
A man in a flowered shirt holds a microphone beside a violin player standing in a crowd of people .|factual
